Коэффициенты текущей динамики																												
Date	CoefDyn Open Interest Total	CoefDyn Reportable Positions Net	CoefDyn Reportable Positions Long	CoefDyn Reportable Positions Short	CoefDyn Prod_Merc_Positions Total	CoefDyn Prod_Merc_Positions Net	CoefDyn Prod_Merc_Positions Long	CoefDyn Prod_Merc_Positions Short	CoefDyn Swap_Positions Total	CoefDyn Swap_Positions Net	CoefDyn Swap_Positions Long	CoefDyn Swap_Positions Short	CoefDyn Swap_Positions Spread	CoefDyn M_Money_Positions Total	CoefDyn M_Money_Positions Net	CoefDyn M_Money_Positions Long	CoefDyn M_Money_Positions Short	CoefDyn M_Money_Positions Spread	CoefDyn Other_Rept_Positions Total	CoefDyn Other_Rept_Positions Net	CoefDyn Other_Rept_Positions Long	CoefDyn Other_Rept_Positions Short	CoefDyn Other_Rept_Positions Spread	CoefDyn NonRept_Positions Total	CoefDyn NonRept_Positions Net	CoefDyn NonRept_Positions Long	CoefDyn NonRept_Positions Short	Net
28.02.2017	-0,1130630	0,5648330	-0,1189764	-0,1155786	-0,1562805	-0,2665873	-0,0513591	-0,1924309	-0,1604293	-0,0987376	-0,1128859	-0,2473358	-0,4158652	-0,0277888	0,5774014	-0,1083889	0,0854459	-0,2414183	-0,0970484	0,2221804	0,0088632	-0,1377048	-0,2406556	-0,0733867	0,5648330	-0,0587506	-0,0887262	3
07.03.2017	0,0372232	-0,7909605	0,0483849	0,0410057	0,0941951	-0,0745430	0,2182808	0,0439732	0,0436081	0,0084255	0,0247813	0,2108954	0,0960938	0,0122941	0,1061570	-0,0175228	0,0332783	-0,0065409	0,0423093	0,0930089	0,0398519	-0,0119151	0,1121062	-0,0297089	-0,7909605	-0,0587320	0,0017100	2
14.03.2017	0,0896199	4,9804805	0,0887746	0,0974105	0,0587894	-0,4715091	0,3550253	-0,0811265	0,0071880	-0,0001058	-0,0158379	-0,1649220	0,3715885	0,1282688	0,6802552	-0,0949620	0,2459146	0,1708763	0,0945432	0,3409667	0,1505088	-0,0546649	0,1291350	0,0560186	4,9804805	0,0977142	0,0136047	4
21.03.2017	0,0734599	0,0906352	0,0791339	0,0792445	-0,0017930	-0,3954038	0,0839650	-0,0615234	0,0347718	0,0273126	0,0081976	-0,2086945	0,3415647	0,1028126	0,2095883	-0,0023955	0,1233127	0,2390661	0,0827922	0,1528367	0,0859736	-0,0162006	0,1627245	0,0161363	0,0906352	0,0195729	0,0123504	5
28.03.2017	0,0439939	-0,0145028	0,0431338	0,0425735	0,0073221	-0,7066836	0,0940900	-0,0624806	0,0211398	0,0293663	0,0176010	-0,1557128	0,0947554	0,0493066	0,0879504	-0,0293989	0,0455350	0,2276274	0,0146926	-0,0692283	-0,0383503	0,0169421	0,1230942	0,0561238	-0,0145028	0,0526388	0,0599904	5
04.04.2017	0,0111759	0,3492175	0,0065411	0,0096903	0,0409781	1,1090713	0,0061804	0,0736471	-0,0284934	0,0321516	0,0293820	-0,0203593	-0,2984064	0,0224621	0,0154820	-0,0107571	0,0066777	0,1494044	-0,0165013	0,0715112	0,0156887	-0,0758009	-0,0337708	0,0432077	0,3492175	0,0573445	0,0276318	4
11.04.2017	-0,0122032	-0,5311634	-0,0102010	-0,0165986	0,0835415	0,0740741	0,0841881	0,0829727	-0,0296878	0,0246573	0,0162711	-0,1424205	-0,3034176	-0,0117002	-0,0427267	0,0497278	-0,0122417	-0,0930823	-0,0382458	-0,0770892	-0,0371302	0,0387991	-0,0899498	0,0001301	-0,5311634	-0,0311894	0,0356358	4
18.04.2017	0,0097913	1,2156573	0,0082662	0,0153351	0,0775183	-1,1157635	0,1582472	0,0064107	0,0099112	0,0027532	0,0125488	0,2340223	-0,1102912	0,0154897	0,0959279	-0,0342753	0,0503026	-0,0626309	-0,0000301	-0,0735734	0,0151942	0,1650509	-0,1514779	-0,0104101	1,2156573	0,0245665	-0,0475031	3
25.04.2017	-0,0281735	0,2503333	-0,0317131	-0,0281096	-0,0906313	20,2765957	0,0470860	-0,2302365	-0,0200985	-0,0407755	-0,0235343	0,2932229	-0,1637525	0,0368861	0,1096505	0,0022353	0,0750415	-0,0990951	-0,0880901	-0,1987836	-0,1473402	-0,0782815	0,0421022	-0,0105196	0,2503333	0,0055728	-0,0288771	4
02.05.2017	-0,1191166	-0,0945081	-0,1221880	-0,1217330	-0,2682352	-1,2806774	-0,4073414	-0,0764191	0,0034778	-0,0507025	-0,0314195	0,2313533	0,2578743	-0,1136511	-0,2805820	0,0722805	-0,1745901	-0,0830550	-0,0960384	-0,0728543	-0,1029412	-0,1380501	-0,0451766	-0,0906222	-0,0945081	-0,0909202	-0,0902701	2
09.05.2017	-0,0344063	-0,4316208	-0,0348694	-0,0415928	-0,0441444	1,0376968	-0,1145396	0,0181445	-0,0348431	0,0376210	0,0050649	-0,3369605	-0,1732552	-0,0290811	-0,0762495	0,0614473	-0,0225178	-0,2557716	-0,0167089	-0,0183892	-0,0401392	-0,0674393	0,0667637	0,0028984	-0,4316208	-0,0303010	0,0420860	4
16.05.2017	0,0559305	0,6135716	0,0593381	0,0649080	-0,0176373	-0,6345742	0,0747454	-0,0887289	0,0461571	-0,0056898	0,0060222	0,1985777	0,4331744	0,0756037	0,1482705	0,0081727	0,0889060	0,1841442	0,0818746	0,1004370	0,0968921	0,0922086	0,0500335	-0,0016879	0,6135716	0,0258659	-0,0319523	4
23.05.2017	0,0225220	0,2274478	0,0206802	0,0238288	-0,0370744	1,5894428	-0,1198881	0,0380857	-0,0332178	-0,0427222	-0,0529920	-0,1930625	0,2323741	0,0282019	-0,0764681	0,0475248	-0,0278232	0,3448412	-0,0097619	0,0657949	-0,0252085	-0,1463478	0,1167257	0,0250444	0,2274478	0,0393017	0,0084491	4
30.05.2017	0,0238938	-0,4796652	0,0290325	0,0197457	0,1441684	-0,5452107	0,2474374	0,0647063	0,0121128	0,0182594	0,0200827	0,0495852	-0,0553853	0,0014017	0,0074896	-0,0008033	0,0039840	-0,0063952	-0,0002565	-0,1395528	-0,0502880	0,0980666	0,0192719	0,0194368	-0,4796652	-0,0220844	0,0692454	4
06.06.2017	0,0155475	0,7054536	0,0185553	0,0249539	0,0741017	0,7811271	0,0354883	0,1089128	-0,0197730	-0,0456824	-0,0446139	-0,0278426	0,1620703	0,0106924	-0,0755890	0,0251823	-0,0331934	0,1911119	-0,0180847	-0,0540533	-0,0216583	0,0205303	-0,0364244	-0,0460360	0,7054536	-0,0127712	-0,0825319	3
13.06.2017	-0,0609603	-0,7117595	-0,0599833	-0,0700858	-0,1620160	1,1250920	-0,2829276	-0,0602283	0,0294250	0,0485167	0,0480936	0,0415743	-0,0851559	-0,0624463	-0,2375793	0,0271814	-0,1194661	0,0035706	-0,0560232	-0,2968205	-0,1151010	0,1042593	-0,0751287	-0,0173508	-0,7117595	-0,0704514	0,0453372	3
20.06.2017	-0,0027038	-1,3374233	0,0002468	-0,0061800	0,1761175	1,4450139	-0,1771420	0,4030317	-0,0380259	-0,0581542	-0,0529347	0,0280291	0,0357506	-0,1115346	-0,8624484	0,2257825	-0,2961216	-0,0807854	0,1042351	-0,9719730	-0,1297792	0,5176076	0,1046368	0,0000248	-1,3374233	-0,0316887	0,0333172	-7
27.06.2017	-0,0907696	0,1318182	-0,0962898	-0,0966619	-0,0359039	0,1829717	-0,2169634	0,0323059	0,0739286	0,1348188	0,1286444	0,0408973	-0,2510173	-0,1390489	-0,1146832	-0,1111764	-0,1115051	-0,2765301	-0,1186231	0,7818697	-0,1083707	-0,1210086	-0,1270240	-0,0333888	0,1318182	-0,0347539	-0,0320459	2
03.07.2017	0,0146865	12,9344043	0,0256715	-0,0007114	0,0884872	0,0748456	0,1055356	0,0836155	0,0062307	-0,0858353	-0,0625792	0,2977454	0,4827651	0,0022053	-3,2992239	0,1785344	-0,1462393	-0,0343032	0,0061879	-8,3449921	0,0055813	0,2458938	-0,2462144	0,0353000	12,9344043	-0,0896757	0,1579001	-24
11.07.2017	0,0635734	-0,9426458	0,0567105	0,0851915	0,1737741	0,2905306	0,0319106	0,2151328	0,0972187	0,0420432	0,0592619	0,2471896	0,2466835	-0,0429347	1,2490728	0,0913202	-0,1998470	-0,0743319	0,1236230	1,8715368	-0,0753378	0,2549621	0,1827182	-0,0024071	-0,9426458	0,1370359	-0,1099512	-25
18.07.2017	0,0012315	-5,8391960	-0,0073057	0,0014785	-0,0262231	-0,0885310	0,0684572	-0,0496640	-0,0142335	-0,0953408	-0,0809082	0,0507016	0,2874082	-0,0227603	-0,1336644	-0,0662830	-0,0186512	0,1487278	0,0011218	-0,0737949	0,0315908	-0,0093198	-0,0140593	0,0421637	-5,8391960	0,0861611	-0,0011852	-19
25.07.2017	-0,0248658	-2,4700588	-0,0132877	-0,0311687	-0,0107439	-0,0855403	0,0862137	-0,0377322	0,0147079	-0,0059846	0,0013767	0,0591733	0,0443972	-0,0786498	-0,2931326	-0,1279976	-0,0249449	-0,0234593	-0,0291215	-0,5001017	0,0367666	-0,1580813	0,1327069	-0,0494564	-2,4700588	-0,1301338	0,0369830	-7
01.08.2017	0,0372580	0,4099364	0,0378641	0,0337550	-0,0159883	-0,0783313	0,0520476	-0,0373655	0,0054472	-0,0071323	-0,0366794	-0,2543948	0,2561899	0,0606546	-0,5540528	-0,0395921	0,1931532	0,0879601	0,0351434	-1,0630037	0,1790801	-0,0885841	0,0500897	0,0512135	0,4099364	0,0310080	0,0693733	-2
08.08.2017	0,0075700	-0,2399800	0,0091467	0,0128991	-0,0117399	-0,1212645	0,0929733	-0,0476974	-0,0388848	0,0910212	0,0781157	-0,0485125	-0,3439834	0,0798747	-1,8178302	-0,0586227	0,2388404	0,0866179	0,0186037	9,4664083	0,0648942	-0,0751569	0,0747499	-0,0253326	-0,2399800	-0,0087988	-0,0396594	0
15.08.2017	0,0094357	0,3197100	0,0055964	0,0020463	0,0358326	-0,1043877	0,1436152	-0,0066462	-0,1019798	0,0249648	-0,0018320	-0,3033212	-0,4634838	0,0450492	2,0145180	-0,0703832	0,1623451	0,0066126	0,0469569	1,9019874	0,1910461	-0,0973925	0,0221377	0,0650573	0,3197100	0,0500169	0,0785088	0
22.08.2017	0,0523182	-0,2410922	0,0551057	0,0595145	0,0574869	-0,2672120	0,2529474	-0,0311996	-0,0659040	-0,0606950	-0,0555927	0,0288641	-0,1921241	0,1123799	0,8931117	-0,0411864	0,2292916	0,0888995	0,0755646	0,7520949	0,2137944	-0,0779748	0,0211956	0,0057758	-0,2410922	0,0241014	-0,0101808	3
29.08.2017	-0,0702620	-0,3468627	-0,0763881	-0,0735044	-0,0698278	-0,1804652	-0,0308762	-0,0926850	-0,0522784	-0,0624251	-0,0667513	-0,1321267	0,1301962	0,0086704	0,0194214	0,0534459	0,0382768	-0,1762077	-0,1847093	-0,1043214	-0,1605794	-0,2185242	-0,1971996	-0,0241260	-0,3468627	-0,0063723	-0,0401200	2
05.09.2017	-0,0035845	0,2025529	-0,0057184	-0,0072837	-0,0972864	-0,1638222	-0,0774772	-0,1097025	0,0163113	-0,0445963	-0,0277580	0,2471324	0,2547610	0,0401363	0,1363118	0,0324722	0,0779261	-0,1032206	0,0066481	0,1832597	0,0583315	-0,0891463	-0,0068996	0,0235737	0,2025529	0,0171019	0,0296090	1
12.09.2017	-0,0071195	-0,2030726	-0,0070189	-0,0052339	-0,0118101	0,1363636	-0,0517958	0,0141595	-0,0282264	-0,0109508	-0,0149315	-0,0647157	-0,0918830	-0,0108307	-0,0374098	-0,0014731	-0,0180558	0,0004173	0,0208248	0,0437073	0,0229340	-0,0089229	0,0387665	-0,0160677	-0,2030726	-0,0080728	-0,0234329	1
19.09.2017	-0,0113196	0,3887136	-0,0108757	-0,0137903	-0,0449624	0,0259912	-0,0679093	-0,0310283	-0,0049814	0,0187238	0,0035821	-0,1966744	0,0270359	-0,0040507	-0,0360216	0,0469068	0,0093944	-0,2129472	0,0252521	-0,0438962	-0,0067503	0,0532398	0,0643212	-0,0021067	0,3887136	-0,0155306	0,0104542	1
26.09.2017	-0,0084185	0,5974255	-0,0035436	-0,0097161	0,0330483	0,0760472	0,0177412	0,0419895	0,0033961	-0,0201181	-0,0053727	0,2419319	-0,0262444	-0,0233207	-0,2465074	0,0398474	-0,0838562	0,1364170	-0,0400831	-0,2576787	-0,1084393	0,1103520	-0,0274955	-0,0247393	0,5974255	-0,0548843	0,0027426	0
03.10.2017	0,0282546	0,2911992	0,0341203	0,0298610	0,1423579	-0,0049623	0,1978065	0,1107229	0,0139600	-0,0353607	-0,0123018	0,2928315	0,0573441	0,0069844	-0,1154108	0,0289530	-0,0223393	0,0861673	-0,0468872	-0,0678789	-0,0791826	-0,0902616	0,0381696	-0,0063268	0,2911992	-0,0306920	0,0146094	1
10.10.2017	0,0499957	-0,0452766	0,0491008	0,0510612	0,0095409	-0,1564194	0,0614311	-0,0223850	0,0131591	-0,0326557	-0,0240432	0,0609925	0,2125203	0,0561396	0,3681316	-0,0406549	0,0907597	0,2021466	0,0448681	0,4389224	0,1168775	-0,2065301	0,1192300	0,0492754	-0,0452766	0,0595899	0,0408083	2
17.10.2017	0,0371810	-0,2190464	0,0373843	0,0422227	-0,0128463	-0,1606425	0,0238801	-0,0373799	0,0349089	-0,0014659	-0,0019985	-0,0067938	0,2358466	0,0242346	0,1688938	-0,0550840	0,0352290	0,1792511	0,0768281	0,0882828	0,0838691	0,0758314	0,0675391	0,0122852	-0,2190464	0,0350232	-0,0067172	3
24.10.2017	0,0752978	0,0128016	0,0810823	0,0820476	0,1104163	0,0485946	0,1230100	0,1014682	0,0518356	0,0418308	0,0158371	-0,2194159	0,3006566	0,0531476	0,0600520	0,0094065	0,0324647	0,2198187	0,0488393	0,0729646	0,0384357	-0,0251737	0,1002343	0,0136885	0,0128016	0,0137543	0,0136313	1
31.10.2017	0,0972439	-1,1690164	0,0923771	0,1090698	0,1010788	-0,8929305	0,2901513	-0,0358882	0,0979090	0,0280696	0,0251633	-0,0099427	0,3477898	0,0712584	0,3832408	-0,0905414	0,1309286	0,1552375	0,1049081	-0,1248100	0,0297797	0,3432358	0,1001320	0,0613032	-1,1690164	0,1524626	-0,0180909	5
07.11.2017	0,0094872	-3,4525407	0,0157459	0,0087514	0,1108747	-0,6281868	0,1225413	0,0995652	-0,0594322	0,1249949	0,0968504	-0,2561702	-0,3920956	0,0152752	0,1086296	-0,0247675	0,0515010	-0,0439174	0,0133504	0,1071880	0,0244369	-0,0848882	0,0522687	-0,0205285	-3,4525407	-0,0578221	0,0175936	5
14.11.2017	-0,0154510	0,1106333	-0,0146130	-0,0152271	-0,0619720	13,5986133	-0,1333978	0,0087145	0,0420657	0,0682613	0,0651297	0,0057208	-0,0478871	-0,0146891	-0,1159607	0,0577344	-0,0469695	-0,0026973	-0,0004369	-0,0526133	-0,0269877	0,0139730	0,0250414	-0,0214320	0,1106333	-0,0251675	-0,0178964	6
21.11.2017	-0,0250482	-0,1302358	-0,0274042	-0,0268355	-0,0293827	0,2084543	-0,0503314	-0,0115717	-0,0162684	0,0410339	0,0260769	-0,2753129	-0,1588361	-0,0048337	0,0510489	0,0091942	0,0325979	-0,1470636	-0,0042458	0,1232013	0,0607544	-0,0325078	-0,0660358	-0,0015824	-0,1302358	0,0025636	-0,0054774	7
28.11.2017	-0,0513268	-0,7074059	-0,0581519	-0,0549431	-0,0790784	-0,7820866	-0,0002839	-0,1434443	-0,0505683	-0,0454797	-0,0252254	0,5610675	-0,3150179	0,0196957	0,0623288	0,0094989	0,0395674	-0,0414111	-0,1045347	-0,1540376	-0,0745324	0,0633155	-0,2240574	0,0063178	-0,7074059	0,0262717	-0,0125796	11
05.12.2017	-0,0440975	3,1120332	-0,0388356	-0,0436570	-0,1080970	1,8585170	-0,1561435	-0,0622888	0,0385710	0,0375673	0,0177039	-0,3338697	0,3739277	-0,0129901	-0,0323170	-0,0027481	-0,0199459	-0,0015555	-0,0682679	0,0935102	0,0181620	-0,0857741	-0,1915961	-0,0736090	3,1120332	-0,0990012	-0,0486153	9
12.12.2017	0,0682294	-0,8274470	0,0663410	0,0722215	0,0439288	-1,7584128	0,1930887	-0,0840485	0,0209664	-0,0191659	0,0017332	0,5778986	0,0193756	0,0911683	0,3516371	-0,0987412	0,1599007	0,1420880	0,0896811	0,3568974	0,2003428	-0,0579596	-0,0182546	0,0570727	-0,8274470	0,0892494	0,0270782	13
19.12.2017	0,0146318	-0,2183236	0,0167250	0,0169739	0,0332464	-0,1080606	0,0258126	0,0415543	0,0183088	-0,0013622	-0,0060981	-0,0872560	0,1992296	0,0028900	-0,0079438	0,0232743	0,0023829	-0,0237252	0,0135056	-0,0020595	-0,0035756	-0,0071786	0,0692439	-0,0093820	-0,2183236	-0,0081779	-0,0105724	12
26.12.2017	-0,0256738	2,9102244	-0,0270961	-0,0294866	0,0128667	-0,2982693	-0,0013653	0,0285318	-0,0199547	0,0014312	0,0047980	0,0679245	-0,1648149	-0,0431115	-0,0733586	-0,0255059	-0,0571994	-0,0074285	-0,0618647	-0,1241477	-0,1092157	-0,0735466	0,0518318	0,0034163	2,9102244	-0,0097857	0,0164994	12
02.01.2018	0,0009532	0,0516582	0,0028222	0,0026620	0,0129387	-1,7542460	-0,0438630	0,0736427	0,0307924	0,0048010	0,0018910	-0,0492737	0,2289893	-0,0279465	-0,1087531	0,0271546	-0,0613160	0,0308986	-0,0039830	-0,0874103	-0,0462964	0,0465510	0,0468241	-0,0183042	0,0516582	-0,0195590	-0,0170929	10
09.01.2018	0,0079964	0,1564585	0,0073848	0,0068721	-0,0057136	0,6030938	-0,0211503	0,0089779	0,0012587	-0,0169122	-0,0152156	0,0163122	0,0776689	0,0061546	-0,0000517	0,0320011	0,0121905	-0,0541372	0,0348188	0,0928182	0,0513471	-0,0303190	0,0441602	0,0175352	0,1564585	0,0148627	0,0201087	12
16.01.2018	0,0569546	-0,4457263	0,0652267	0,0672450	0,0624126	-1,4962746	0,1271379	0,0026507	0,0977850	0,0416629	0,0446924	0,0991467	0,3335079	0,0257869	0,0992724	-0,0330915	0,0477285	0,0297875	0,1052157	-0,0583325	0,0480310	0,2840830	0,1080389	-0,0440275	-0,4457263	-0,0352216	-0,0524635	17
23.01.2018	0,0258591	0,5260170	0,0266186	0,0255941	-0,0005042	-0,2210190	-0,0045360	0,0036806	0,0138865	0,0245340	0,0207138	-0,0443623	0,0013565	0,0097462	0,0054239	-0,0377302	-0,0100845	0,1619847	0,0392085	0,0000186	0,0064583	0,0169389	0,1070090	0,0228511	0,5260170	0,0165142	0,0290323	17
30.01.2018	-0,0515774	0,3973962	-0,0549453	-0,0563261	-0,1102871	-16,4575039	-0,3441735	0,1304890	0,0432874	0,0429151	0,0292502	-0,2203095	0,1417062	-0,1131822	-0,3888781	0,1133260	-0,2134401	-0,0388980	-0,0160209	-0,1778240	-0,0907625	0,0485723	0,0585942	-0,0021742	0,3973962	-0,0097288	0,0051050	7
06.02.2018	-0,0117848	-1,1810115	-0,0135333	-0,0082561	0,0085927	-0,0103223	0,0149713	0,0047834	-0,0274612	-0,0178022	-0,0190435	-0,0493674	-0,0516455	-0,0249042	-0,1450422	0,0171457	-0,0648463	0,0301913	-0,0105865	-0,3320675	-0,1115346	0,1652058	0,0189350	-0,0219742	-1,1810115	0,0089484	-0,0513305	10
13.02.2018	-0,0582949	-16,0220588	-0,0594576	-0,0726268	-0,0461649	0,4722004	-0,2166112	0,0566604	-0,0542618	-0,0297049	-0,0314769	-0,0762004	-0,1269261	-0,1193591	-0,3997521	0,0140014	-0,1772286	-0,1555405	0,0158551	0,0335048	0,0193133	0,0091049	0,0163791	0,0320280	-16,0220588	-0,0448146	0,1096134	10
20.02.2018	-0,0241224	0,2982542	-0,0227540	-0,0270439	0,0076245	-0,1505731	0,1053800	-0,0360970	-0,0601999	0,0225691	0,0200442	-0,0468927	-0,3566768	0,0175143	0,2806719	-0,0152593	0,0845237	-0,0977205	-0,0143629	0,0707643	0,0277681	-0,0039082	-0,0684389	-0,0160824	0,2982542	-0,0397445	0,0044834	13
27.02.2018	-0,1034239	-0,0642202	-0,1019906	-0,1026641	-0,0728180	0,1465614	-0,1769900	-0,0193881	-0,0154797	-0,0328773	-0,0121204	0,5782454	-0,1524708	-0,0956347	-0,0930399	-0,0632808	-0,0751299	-0,2179036	-0,1345098	0,1810759	-0,0392226	-0,2136889	-0,1978263	-0,1149162	-0,0642202	-0,1200757	-0,1106293	8
06.03.2018	0,0523883	-0,3368251	0,0545118	0,0617890	0,1219174	0,6009910	-0,1950030	0,2583413	0,0812358	0,1558810	0,1335942	-0,2548357	-0,1503666	-0,0779307	-0,6041056	0,0488529	-0,2060987	0,1061241	0,1454379	-0,2126618	0,0076808	0,2697899	0,2655894	-0,0083419	-0,3368251	0,0272109	-0,0375681	1
13.03.2018	0,0641394	0,2118267	0,0664977	0,0648098	0,0455266	-0,0120024	0,1212150	0,0246833	0,0498529	0,0642368	0,0602015	-0,0488911	-0,0119668	0,0036543	0,2669444	-0,0739464	-0,0075720	0,1950204	0,0881946	-0,0464696	-0,0183577	0,0023772	0,2724543	0,0469539	0,2118267	0,0354333	0,0570620	2
20.03.2018	-0,0430104	0,3846925	-0,0402647	-0,0458819	-0,0369534	-0,1507877	0,0950189	-0,0767200	-0,0357861	-0,0720617	-0,0653977	0,1361950	0,1984840	-0,0034031	1,0570050	-0,1951915	0,1160634	0,0497376	-0,0699915	0,7897151	0,1954150	-0,2215715	-0,2307234	-0,0424984	0,3846925	-0,0774340	-0,0124736	14
27.03.2018	0,0514205	0,3288680	0,0618280	0,0567053	0,0337259	-0,1367799	0,1870264	-0,0210597	0,0350997	0,0074099	-0,0124017	-0,5018657	0,5533480	0,1046893	0,3875329	-0,0192848	0,1670912	0,1156357	0,0280520	0,2119828	0,1190012	-0,0309945	-0,0687709	-0,0391466	0,3288680	-0,0843184	-0,0028783	16
03.04.2018	0,0010435	-0,2490237	-0,0039321	0,0019806	0,0255239	-0,0202119	0,0554274	0,0125656	-0,0368288	-0,0280630	-0,0375161	-0,5098315	0,0111972	0,0020037	-0,0786613	0,0466024	-0,0216242	0,0099654	-0,0259402	-0,1195402	-0,0759295	0,0120629	0,0377119	0,0271061	-0,2490237	0,0762934	-0,0091607	13
10.04.2018	-0,0621971	0,2927803	-0,0642288	-0,0706839	-0,0482209	0,2605173	-0,2356164	0,0364224	-0,0508895	0,0098237	0,0127987	0,3075454	-0,3593750	-0,0726753	-0,3766102	0,1154668	-0,1369251	-0,1363012	-0,0429213	-0,0930598	-0,0611374	-0,0051037	-0,0361147	0,0023396	0,2927803	-0,0337592	0,0312515	2
17.04.2018	0,0081524	0,1103835	0,0107805	0,0082752	0,0366658	-0,0006337	0,0740002	0,0242288	0,0396076	0,0435808	0,0429997	-0,0014609	0,0188563	-0,0058599	0,0467890	-0,0086317	0,0119000	-0,0430324	0,0008380	-0,0268618	-0,0036027	0,0336148	-0,0112168	-0,0078160	0,1103835	-0,0274718	0,0069341	8
24.04.2018	-0,0008799	-0,0582982	0,0032857	0,0049916	-0,0240162	-0,0870020	0,0346476	-0,0445082	0,0075142	-0,0350736	-0,0323094	0,1887345	0,2864615	0,0269684	0,0755324	0,0027258	0,0306285	0,0546820	-0,0181586	-0,0400033	-0,0120525	0,0300555	-0,0558605	-0,0593644	-0,0582982	-0,0595668	-0,0592177	5
01.05.2018	-0,0169342	0,0442834	-0,0170741	-0,0186666	0,0090362	0,3293683	-0,2542358	0,1086192	0,0032835	0,0328501	0,0335562	0,0793846	-0,1721658	0,0093004	-0,6250025	0,2469682	-0,1017690	-0,0663565	-0,0473429	-0,0993265	-0,0430967	0,0358522	-0,1078274	-0,0053879	0,0442834	-0,0148314	0,0014541	0
08.05.2018	0,0125675	-0,0221880	0,0116556	0,0125904	-0,0025727	0,0729764	-0,1132548	0,0255901	0,0272414	0,0032494	0,0178142	0,9224629	-0,0059187	-0,0203393	-1,6644667	0,1180922	-0,1795405	0,0809178	-0,0034218	-0,5523003	-0,2157567	0,1951001	0,2018594	0,0181191	-0,0221880	0,0262422	0,0123296	0
15.05.2018	0,0034919	-0,0261083	0,0035210	0,0043113	0,0179222	-0,0655321	0,1658629	-0,0146249	0,0098991	0,0007502	0,0042780	0,1186240	0,0267925	-0,0292464	-1,1246722	-0,0553415	0,0892573	-0,1849113	0,0657663	0,2798922	0,0888627	0,0014988	0,0886499	-0,0016371	-0,0261083	0,0030618	-0,0050322	1
22.05.2018	0,0591353	-0,0797049	0,0560030	0,0595129	0,1040038	0,1074453	0,0991139	0,1052767	-0,0282796	-0,0649113	-0,0518153	0,3279427	0,0531121	0,0311623	-6,6207776	0,0132758	-0,0894007	0,3545587	0,0267298	0,3641432	0,0684633	-0,1043497	0,0714037	0,0763642	-0,0797049	0,1054609	0,0551701	0
29.05.2018	0,0976887	0,2956012	0,1048203	0,1005343	0,1261240	-0,0110083	0,3224489	0,0753060	0,0740125	-0,0169144	-0,0024420	0,2930725	0,4902179	0,0680647	1,9284499	0,1048937	-0,0693193	0,2207431	0,0564514	-0,4155919	-0,0868183	0,2058483	0,1262551	0,0370623	0,2956012	-0,0030647	0,0676840	0
05.06.2018	-0,0003326	-0,0780896	-0,0008962	0,0011454	-0,0212681	-0,0757485	0,0370616	-0,0398367	0,0437223	-0,0609945	-0,0423912	0,2464104	0,3543886	-0,0237380	-0,1071788	-0,0584577	-0,0438118	0,0545092	-0,0240807	-0,1121587	-0,0301502	0,0052299	-0,0367756	-0,0060407	-0,0780896	0,0084919	-0,0163959	0
12.06.2018	-0,0120002	0,1266879	-0,0145289	-0,0179682	-0,0176571	0,0824060	-0,1131364	0,0151719	-0,0465798	0,0223900	0,0038638	-0,2128081	-0,1576748	0,0201726	0,0900772	0,0300931	0,0132564	0,0138762	-0,0102822	0,4342981	0,0806568	-0,0540943	-0,0628187	0,0427077	0,1266879	0,0272228	0,0540207	0
19.06.2018	-0,0889606	0,2646183	-0,0817694	-0,0914480	-0,1330623	-0,1703880	-0,0895937	-0,1461193	0,0605432	0,1283008	0,1010730	-0,3125098	-0,0014471	-0,0361468	-1,1933957	-0,1433383	0,1737428	-0,1125984	-0,1209993	-0,0536593	-0,0001341	0,0307917	-0,3430723	-0,1184887	0,2646183	-0,1959690	-0,0633224	2
26.06.2018	-0,0275067	0,0274555	-0,0273858	-0,0295187	0,0048999	0,0344291	-0,0264372	0,0149360	-0,0183652	0,0646186	0,0598491	-0,0590524	-0,3179560	-0,0089017	1,4826167	-0,0269391	0,0481679	-0,0663125	-0,0866927	0,1904823	-0,1043119	-0,2606832	0,1177644	-0,0158022	0,0274555	-0,0295622	-0,0073924	5
03.07.2018	-0,0110153	0,0358900	-0,0128559	-0,0148630	-0,0386306	0,0205381	-0,1053477	-0,0181347	-0,0387792	-0,1050934	-0,1016283	-0,0038920	0,3357110	-0,0373045	-0,8963374	-0,0064425	-0,1113118	0,0382063	0,0205805	0,1569350	0,0669051	-0,0099932	-0,0166463	0,0242528	0,0358900	0,0203336	0,0265947	2
10.07.2018	-0,0074619	0,0185105	-0,0086605	-0,0098370	0,0101730	-0,0096185	0,0356296	0,0030472	0,0205116	-0,0102536	-0,0084274	0,0378510	0,1360451	-0,0278755	0,0119904	-0,0272962	-0,0267562	-0,0302115	-0,0159806	0,0095509	0,0269423	0,0443018	-0,1149292	0,0138744	0,0185105	0,0122892	0,0148158	2
17.07.2018	0,0026464	-0,1493668	-0,0009782	0,0056304	0,0520232	0,0471673	0,0579961	0,0502970	-0,0368912	-0,0475055	-0,0473007	-0,0423529	0,0010002	-0,0105065	-1,4470774	0,0117060	-0,0091451	-0,0427527	0,0157235	0,1746174	0,0648903	-0,0409905	-0,0161690	0,0072559	-0,1493668	0,0611374	-0,0246636	1
